;DATE=2015-07-11	LAT=6741	LON=-21987
;UTC--MHz--Call--SNR,dB--QSB,%--Evidence--Delay,ms
01:04:00	18	VK6RBP	-7.2	100	 0.14	 148
01:04:10	18	JA2IGY	-8.3	100	 0.05	  76
01:04:20	18	RR9O  	-6.1	100	 0.19	 124
01:04:30	18	VR2B  	-5.8	100	 0.26	 248
01:04:40	18	4S7B  	-6.5	100	 0.14	 -24
01:04:50	18	ZS6DN 	-5.6	100	 0.15	 316
01:05:00	18	5Z4B  	-5.8	100	 0.24	  40
01:05:10	18	4X6TU 	-5.0	100	 0.32	 168
01:05:20	18	OH2B  	-7.6	100	 0.09	 -41
01:05:30	18	CS3B  	-7.3	100	 0.20	 100
01:05:40	18	LU4AA 	-5.2	100	 0.07	 -35
01:05:50	18	OA4B  	-5.1	100	 0.30	 160
01:06:00	21	OA4B  	-6.7	100	 0.09	  59
01:06:10	21	YV5B  	-6.6	100	 0.13	 161
01:06:20	21	4U1UN 	-4.2	100	 0.38	  47
01:06:30	21	VE8AT 	-4.2	100	 0.35	 171
01:06:40	21	W6WX  	29.9	  0	 6.76	  38
01:06:50	21	K6TD  	16.3	  0	 5.90	  41
01:07:00	21	ZL6B  	-4.3	100	 0.18	 196
01:07:10	21	VK6RBP	-6.5	100	 0.27	 141
01:07:20	21	JA2IGY	-6.5	100	 0.18	  59
01:07:30	21	RR9O  	-4.1	100	 0.14	 158
01:07:40	21	VR2B  	-6.2	100	 0.22	  86
01:07:50	21	4S7B  	-4.2	 93	 0.39	  -1
01:08:10	21	5Z4B  	-5.9	100	 0.19	 256
01:08:20	21	4X6TU 	-6.8	100	 0.15	 221
01:08:30	21	OH2B  	-5.4	100	 0.15	 205
01:08:40	21	CS3B  	-5.9	100	 0.18	 328
01:08:50	21	LU4AA 	-3.0	 98	 0.19	 162
01:09:00	24	LU4AA 	-7.6	100	 0.25	  92
01:09:10	24	OA4B  	-3.7	100	 0.18	  17
01:09:20	24	YV5B  	-6.1	100	 0.13	 251
01:09:30	24	4U1UN 	-4.7	100	 0.39	 270
01:09:40	24	VE8AT 	-4.4	100	 0.29	 -50
01:09:50	24	W6WX  	16.2	  0	 6.74	  39
01:10:00	24	K6TD  	-0.7	 65	 2.23	  32
01:10:10	24	ZL6B  	-7.3	100	 0.16	  52
01:10:20	24	VK6RBP	-4.3	100	 0.21	 200
01:10:30	24	JA2IGY	-4.5	100	 0.38	  47
01:10:40	24	RR9O  	-5.8	100	 0.15	 111
01:10:50	24	VR2B  	-6.9	100	 0.10	  81
01:11:00	24	4S7B  	-6.4	100	 0.15	 326
01:11:10	24	ZS6DN 	-9.7	100	 0.12	  -5
